run_id,task_id,task_key,name,project,cwd,created_at,finished_at,duration_s,complexity,est_minutes,profile,model,read_only,prompt_chars,quality,worth_it,api_calls,output_tokens,input_tokens,cached_input_tokens,peak_context,thinking_chars,text_chars,tool_calls,blocked_category,n_blocked,verified,verified_iterations,batch_id,task_status
a9cc79c9,f9eea33bc284471ca52db4c64c92dc96,implement-hierarchical-repository-map-20260912,implement-hierarchical-repo-map,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,1789225708.5923998,1789227599.3099508,1855.13,large,30,think,default_model,False,5217,35,20,31,133225,1278833,1202656,53612,476602,531,42,,0,0,,,done
c1f6b3a0,57e02fe8c7684d7899e278f6d02a899a,fix-final-answer-working-state-hang-20260912,fix-final-state-hang,/home/svyatoslav/.claude/claude-local-delegate,/home/svyatoslav/.claude/claude-local-delegate,1789225736.614938,1789233034.0001109,765.32,medium,18,think,default_model,False,2373,15,5,13,49193,427056,368480,51371,195550,2630,17,,0,0,,,done
0e90fe9e,f9eea33bc284471ca52db4c64c92dc96,implement-hierarchical-repository-map-20260912,complete-child-repo-maps,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,1789227618.6103241,1789233034.462926,259.01,small,12,fast,local-fast,False,2785,90,94,27,13752,845325,791840,42170,0,1937,41,,0,0,,,done
4ec2518a,57e02fe8c7684d7899e278f6d02a899a,fix-final-answer-working-state-hang-20260912,fix-stale-roster-final,/home/svyatoslav/.claude/claude-local-delegate,/home/svyatoslav/.claude/claude-local-delegate,1789227690.1203766,1789233034.2311034,258.57,small,10,fast,local-fast,False,2875,95,97,32,11514,826978,765184,40736,0,2151,31,,0,0,,,done
674a00c3,f9eea33bc284471ca52db4c64c92dc96,implement-hierarchical-repository-map-20260912,wire-repo-map-validator,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,1789227905.8350146,1789233034.6996984,709.23,medium,18,think,default_model,False,3699,10,5,15,55188,501361,450016,42013,207895,343,19,,0,0,,,done
69dd6efd,f9eea33bc284471ca52db4c64c92dc96,implement-hierarchical-repository-map-20260912,implement-repo-map-validator,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,1789228914.138619,,,small,10,fast,local-fast,False,2859,,,,,,,,,,,,0,0,,,done
06dcf582,f9eea33bc284471ca52db4c64c92dc96,implement-hierarchical-repository-map-20260912,write-map-validator-only,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,1789229150.6265757,1789233034.9381797,904.8,small,7,fast,local-fast,False,2244,5,0,188,48688,16398472,16147264,152304,0,0,191,,0,0,,,done
0f17eeaf,f9eea33bc284471ca52db4c64c92dc96,implement-hierarchical-repository-map-20260912,write-pyyaml-map-validator,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,1789230089.3753867,1789233035.1730466,125.36,small,6,fast,local-fast,False,2770,92,95,14,4669,348525,313600,28700,0,1535,15,,0,0,,,done
bc8b108e,f9eea33bc284471ca52db4c64c92dc96,implement-hierarchical-repository-map-20260912,fix-map-validator-errors,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,1789230232.198852,1789233035.4146953,901.85,trivial,4,fast,local-fast,False,1683,5,0,327,40641,23270662,22932000,118463,0,56,327,,0,0,,,done
77224ce1,8187b43092f642f08b19618f10c2316c,fix-repo-map-yaml-syntax-20260912,fix-four-yaml-syntax,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,1789231164.086899,1789233035.6436455,63.99,trivial,2,fast,local-fast,False,1083,94,96,14,2495,300546,283808,24312,0,1550,18,,0,0,,,done
863ef6b9,d95ab7aa23ea403194da5fd977fa47b2,fix-repo-map-key-paths-20260912,fix-three-map-paths,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,1789231167.5121927,1789233035.8778212,65.1,trivial,2,fast,local-fast,False,1043,92,95,15,1842,306159,286944,22638,0,984,17,,0,0,,,done
f07c05a0,8187b43092f642f08b19618f10c2316c,fix-repo-map-yaml-syntax-20260912,fix-fast-bridge-map-path,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,1789231248.555726,1789233036.1121416,29.94,trivial,1,fast,local-fast,False,1039,94,97,4,530,70087,65856,17869,0,611,4,,0,0,,,done
e47808ae,f9eea33bc284471ca52db4c64c92dc96,implement-hierarchical-repository-map-20260912,test-map-validator-only,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,1789231289.4521892,1789233036.3442154,102.8,small,6,fast,local-fast,False,1695,94,96,8,2757,173411,163072,24233,0,1108,7,,0,0,,,done
4e33e844,f9eea33bc284471ca52db4c64c92dc96,implement-hierarchical-repository-map-20260912,wire-map-agents-ci,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,1789231413.5464723,1789233036.5914376,905.03,trivial,3,fast,local-fast,False,2288,10,5,282,50678,15960743,15720768,84844,0,0,284,,0,0,,,done
c099ce89,f9eea33bc284471ca52db4c64c92dc96,implement-hierarchical-repository-map-20260912,add-agents-map-routing,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,1789232334.6111968,1789233036.8269114,34.63,trivial,1,fast,local-fast,False,1858,95,97,5,578,87527,67424,18197,0,635,4,,0,0,,,done
735d5280,f9eea33bc284471ca52db4c64c92dc96,implement-hierarchical-repository-map-20260912,add-map-ci-job,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,1789232383.8801112,1789233037.054901,43.11,trivial,1,fast,local-fast,False,1480,88,90,7,1102,151171,123872,24111,0,1086,6,,0,0,,,done
a4f84b22,f9eea33bc284471ca52db4c64c92dc96,implement-hierarchical-repository-map-20260912,sync-architecture-map-facts,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,1789232446.985018,1789233037.3101995,145.78,small,5,fast,local-fast,False,2106,93,94,29,7203,808215,755776,38071,0,2994,37,,0,0,,,done
f8a31910,f9eea33bc284471ca52db4c64c92dc96,implement-hierarchical-repository-map-20260912,fix-vhal-cli-agent-links,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,1789232601.8251557,1789233037.5461624,48.8,trivial,1,fast,local-fast,False,1242,96,98,6,631,106853,87808,18518,0,491,6,,0,0,,,done
bf286713,f9eea33bc284471ca52db4c64c92dc96,implement-hierarchical-repository-map-20260912,check-hierarchical-repo-map,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,1789232698.198012,1789233037.7766712,202.98,medium,12,think,default_model,False,2447,95,97,17,11375,601334,545664,46287,34265,3424,28,,0,0,,,done
81da7f03,f9eea33bc284471ca52db4c64c92dc96,implement-hierarchical-repository-map-20260912,sync-ci-map-comments,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,1789232915.064055,1789233038.00657,91.96,trivial,1,fast,local-fast,False,1710,94,96,9,3886,215471,199136,27820,0,1281,8,,0,0,,,done
79a46801,8f03341fee6345fbaaa3db179b9380a4,audit-repo-map-source-completeness-20260912,audit-source-map-completeness,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,1789233400.5043092,1789234396.837135,912.05,small,7,fast,local-fast,False,1514,10,0,278,27036,11832819,11584384,58474,0,0,284,,0,0,,,cancelled
167b1df1,b2a9c16b26564da4852b993bc3f7863c,audit-repo-map-external-completeness-20260912,audit-external-map-completeness,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,1789233403.9438765,1789234397.0813725,908.32,small,7,fast,local-fast,False,1098,10,0,289,24585,13957964,13709024,65056,0,113,290,,0,0,,,cancelled
457bfb39,f4d4401237424cab84c01a9265fbb6c3,audit-repo-map-routing-validator-20260912,audit-route-validator-completeness,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,1789233407.3714793,1789234397.3169012,902.52,small,7,fast,local-fast,False,1301,10,0,113,29711,6020298,5909792,73091,0,0,114,,0,0,,,cancelled
55a3830c,111d98a4031745a2835ce8d493ac5ea6,replace-search-budget-with-decision-search-20260912,rewrite-decision-search-rule,/home/svyatoslav/.claude/claude-local-delegate,/home/svyatoslav/.claude/claude-local-delegate,1789234344.505106,1789234398.297597,22.55,trivial,2,fast,local-fast,False,1662,96,98,5,1014,24904,17248,5771,0,1334,4,,0,0,,,done
e032f417,4b54b2258bd74cd1a4eb9d254b963644,ab-navigation-with-map-20260912,ab-with-map,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,1789234509.2951033,1789235167.2744787,,small,5,fast,local-fast,True,1620,10,5,,,,,,,,,,0,0,,,active
4878df63,ad7cf5ed2e7c492e944e922e42da7304,ab-navigation-without-map-20260912,ab-without-map,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,1789234512.7496543,1789235167.5091937,125.58,small,5,fast,local-fast,True,1514,82,75,31,3856,758113,722848,31283,0,2325,32,,0,0,,,done
3b172265,ee72bccdc9b34357a62e39d2522b0049,fix-map-anchor-search-amplification-20260912,fix-anchor-amplification,/home/svyatoslav/.claude/claude-local-delegate,/home/svyatoslav/.claude/claude-local-delegate,1789235199.251133,1789235303.778369,93.51,medium,10,think,default_model,False,1950,94,91,13,6416,150148,125440,14983,11645,2031,18,,0,0,,,active
6cbcf2bf,4b54b2258bd74cd1a4eb9d254b963644,ab-navigation-with-map-20260912,ab-with-map-rerun,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,1789235316.2272832,1789235413.6436877,91.37,small,5,fast,local-fast,True,1638,90,88,32,3980,962362,903168,37040,0,2366,36,,0,0,,,active
33eed146,e781bb78e84b46808432fe1e11ea9d2f,analyze-ab-navigation-transcripts-20260912,analyze-ab-transcripts,/home/svyatoslav/.claude/claude-local-delegate,/home/svyatoslav/.claude/claude-local-delegate,1789235440.5910842,,,small,5,fast,local-fast,True,1085,,,,,,,,,,,,0,0,,,cancelled
283738e1,ca709978a89745908eb8d8d9fd7af17e,enable-local-delegate-code-intelligence-web-20260912,enable-delegate-tools,/home/svyatoslav/.claude/claude-local-delegate,/home/svyatoslav/.claude/claude-local-delegate,1789236901.4496684,1789241559.5876884,974.96,large,15,think,default_model,False,2669,35,10,82,65715,6032481,5862752,107296,187984,10304,100,,0,0,,,done
0e2d6938,ca709978a89745908eb8d8d9fd7af17e,enable-local-delegate-code-intelligence-web-20260912,finish-tool-default-tests,/home/svyatoslav/.claude/claude-local-delegate,/home/svyatoslav/.claude/claude-local-delegate,1789237904.4820995,1789239402.5023053,100.83,small,5,fast,local-fast,False,1540,92,90,26,4648,409332,370048,24123,0,1268,28,,0,0,,,done
06700973,c6293cfb70dd4af8836cd4901d4874fb,smoke-delegate-tools-20260912,smoke-tools,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,1789241509.6288104,1789241559.090704,46.56,small,4,fast,local-fast,False,1067,98,96,3,435,69784,21952,26687,0,738,3,,0,0,,,done
3986f846,69b5a70458704550b4b0545fabdd1bf1,smoke-smart-navigation-camera-20260912,smart-nav-camera,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,1789241786.5910187,1789241905.5191607,98.55,small,5,fast,local-fast,False,1981,90,94,41,4774,1494199,1440992,46297,0,3231,41,,0,0,,,active
20d93e50,713d0d4662b248cabb82259e082abddd,design-semantic-search-guard-write-20260912,design-search-guard,/home/svyatoslav/.claude/claude-local-delegate,/home/svyatoslav/.claude/claude-local-delegate,1789242108.3031058,1789242543.065852,429.89,medium,8,think,default_model,False,1966,91,88,9,24259,161865,128576,22420,88483,5319,12,,0,0,,,done
3c81d7a9,780fa6087ba844ff9642445be8e345ae,implement-semantic-search-guard-20260912,implement-search-guard,/home/svyatoslav/.claude/claude-local-delegate,/home/svyatoslav/.claude/claude-local-delegate,1789242573.5238717,,,medium,10,fast,local-fast,False,3358,,,,,,,,,,,,0,0,,,active
6a177e03,3bd686498c6f4e3db7ab12bb764c8bd4,design-deterministic-code-nav-mcp-20260913,code-nav-design,/home/svyatoslav/.claude/claude-local-delegate,/home/svyatoslav/.claude/claude-local-delegate,1789281470.7024486,1789282986.9944742,915.55,small,4,fast,local-fast,True,1346,5,0,239,21812,18010335,17748192,95010,0,0,240,,0,0,,,cancelled
bd49db63,2a39118aa5f84639bf17f833c6650288,implement-code-nav-core-20260913,code-nav-core,/home/svyatoslav/.claude/claude-local-delegate,/home/svyatoslav/.claude/claude-local-delegate,1789282413.2746477,1789282986.5262454,144.57,small,6,fast,local-fast,False,2348,72,45,10,8760,168639,134848,26466,0,1599,12,,0,0,,,done
fbc94f0a,719d27a30d6247c494c94c544ea828f4,smoke-code-nav-mcp-20260913,code-nav-smoke,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,1789282854.3940592,1789282986.7524955,41.22,trivial,2,fast,local-fast,True,638,80,70,2,288,35318,0,18421,0,934,1,,0,0,,,active
2ce7995e,fc856726e6e6426fb7846cd6f3d32075,smoke-code-nav-mcp-authorized-write-20260913,code-nav-smoke2,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,1789282964.062916,1789282987.2269206,12.17,trivial,2,fast,local-fast,False,564,95,95,2,250,34450,31360,17571,0,668,1,,0,0,,,done
e0ae0946,c80fcac30ba5457aa701f97bc65c491a,devcontainer-code-navigation-deps-20260913,inspect-devcontainer-nav,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,1789283158.3209212,1789283229.0194852,65.86,trivial,2,fast,local-fast,True,829,92,90,3,716,58314,48608,21384,0,2020,2,,0,0,,,done
5502c5fa,9db395816e7c4f7bbd17a3894eb9990a,benchmark-code-nav-camera-trace-live-server-20260913,benchmark-camera-trace,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,1789283588.0615115,,,small,5,fast,local-fast,False,1020,,,,,,,,,,,,0,0,,,active
ad486496,dde4ca8c7bee47cb930ff33575b7cce4,benchmark-code-nav-camera-trace-fixed-20260913,benchmark-camera-fixed,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,1789284288.7985132,,,small,4,fast,local-fast,False,1010,,,,,,,,,,,,0,0,,,active
48d792c1,87afefb0be404c1395609578e172728b,bench-camera-segment-publisher-20260913,cam-publisher-segment,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,1789284534.7519677,,,trivial,2,fast,local-fast,True,806,,,,,,,,,,,,0,0,,,active
770d8c2d,dd8e4a5682034a9eb001593e2b34b629,bench-camera-segment-cli-20260913,cam-cli-segment,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,1789284538.167462,,,trivial,2,fast,local-fast,True,719,,,,,,,,,,,,0,0,,,active
54e9cf15,74c0a0fad0e5449aaae96fe2dfb8462d,bench-camera-segment-config-20260913,cam-config-segment,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,1789284541.575186,,,trivial,2,fast,local-fast,True,759,,,,,,,,,,,,0,0,,,active
3ba81b13,61737904a50c4bfa8ec0f5219429b953,serena-integration-cleanup-20260913,serena-wireup,/home/svyatoslav/.claude/claude-local-delegate,/home/svyatoslav/.claude/claude-local-delegate,1789285115.3265228,1789285376.1903062,134.13,small,8,fast,local-fast,False,1169,55,55,24,4599,1357181,1260672,76205,0,1988,23,,0,0,,,done
87102849,7a6e1fa10f39486f934793de02f46836,serena-camera-benchmark-compat-20260913,serena-camera-trace,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,1789285528.3424013,1789285740.1729128,200.49,medium,8,think,default_model,False,1175,65,45,18,6172,981650,868672,65549,13309,2572,22,,0,0,,,done
84be3e32,bf45b569910f4d91b2ff8b0036a02ece,recover-local-supervisor-launch-20260913,find-local-launch,/home/svyatoslav/.claude/claude-local-delegate,/home/svyatoslav/.claude/claude-local-delegate,1789286605.3507211,,,small,4,fast,local-fast,True,801,,,,,,,,,,,,0,0,,,active
bea9b4e3,be17f49aad2848fe81dde6d2d61e71b6,trace-cam-head-cli-to-ros,trace-cam-head,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,1789287147.1019125,1789287269.3158016,113.23,medium,12,think,default_model,True,3223,90,85,10,3535,326288,263424,40054,6096,2870,16,,0,0,,,done
a796d63b,,,fanout cfb5 item 1 WEB RESEARCH,/home/svyatoslav/.claude/claude-local-delegate,/home/svyatoslav/.claude/claude-local-delegate,1789289919.5193772,1789290298.294107,247.13,,,,default_model,False,1095,85,90,8,4175,164758,122304,32725,4268,4674,14,,0,0,,6992c2ffdb98,
f2302489,,,fanout cfb5 item 2 CODEBASE ANALYSIS,/home/svyatoslav/.claude/claude-local-delegate,/home/svyatoslav/.claude/claude-local-delegate,1789289922.9459262,1789290305.5100005,131.28,,,,default_model,False,1148,90,90,8,3090,197450,158368,33118,2012,3398,11,,0,0,,6992c2ffdb98,
8079a72e,,,fanout 4acf item 1 RESEARCH TASK:,/home/svyatoslav/.claude/claude-local-delegate,/home/svyatoslav/.claude/claude-local-delegate,1789291122.6986914,1789292265.9896348,1085.96,,,,default_model,True,2219,88,90,8,4669,114837,87808,18660,6910,3046,22,,0,0,,d1633fc75026,
0019d612,,,fanout 4acf item 2 RESEARCH TASK:,/home/svyatoslav/.claude/claude-local-delegate,/home/svyatoslav/.claude/claude-local-delegate,1789291126.1382554,1789292273.2575374,1125.05,,,,default_model,True,1840,90,90,17,9741,397921,341824,42383,19367,5212,36,,0,0,,d1633fc75026,
58191c3f,,,READ-ONLY audit of the analytics/stats stack,/home/svyatoslav/.claude/claude-local-delegate,/home/svyatoslav/.claude/claude-local-delegate,1789293686.711015,1789293867.912152,131.69,medium,18,think,default_model,False,2364,92,92,13,6876,487331,423360,50365,10929,4240,20,,0,0,,,
4ef6f052,,,You are refactoring the repository layout,/home/svyatoslav/.claude/claude-local-delegate,/home/svyatoslav/.claude/claude-local-delegate,1789295243.1227837,1789295735.0396502,121.45,medium,15,think,default_model,False,3622,88,85,28,4874,539728,487648,24642,7749,2466,27,,0,0,,,
5a4429aa,,,"In the repo /home/svyatoslav/.claude/claude-local-delegate, 7 test",/home/svyatoslav/.claude/claude-local-delegate,/home/svyatoslav/.claude/claude-local-delegate,1789295466.4553795,1789295749.8105614,58.55,small,10,fast,local-fast,False,2931,92,80,4,1619,62896,36064,19992,0,1384,9,,0,0,,,
6d4ac72c,,,Create a new self-contained analytics CLI,/home/svyatoslav/.claude/claude-local-delegate,/home/svyatoslav/.claude/claude-local-delegate,1789296278.7486718,,,large,30,think,default_model,False,9525,,,,,,,,,,,,0,0,,,
